year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,8,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",120.00,33.00,25.33,2.15,3.53,0.00,2.00,0.00,0.00,2169.00,1465.00,431.00,206.00,0.00,67.00
2024,8,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62.00,23.00,4.68,2.85,2.88,0.00,12.59,0.00,0.00,2517.00,821.00,270.00,227.00,0.00,1199.00
2024,8,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",113.00,30.00,9.09,3.00,7.64,0.00,10.28,0.00,0.00,1917.00,812.00,119.00,315.00,0.00,671.00
2024,8,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",449.00,114.00,53.48,4.93,27.95,0.00,27.64,1.00,2.00,9388.00,4328.00,469.00,2404.00,0.00,2187.00
2024,8,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,20.00
2024,8,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",234.00,61.00,29.97,0.00,13.75,0.00,17.28,2.00,0.00,5685.00,3752.00,0.00,946.00,0.00,987.00
2024,8,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",168.00,47.00,27.50,2.00,7.88,0.00,9.61,1.00,2.00,3138.00,1457.00,168.00,621.00,0.00,892.00
2024,8,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",131.00,23.00,16.21,1.90,3.90,0.00,1.00,0.00,0.00,1459.00,1005.00,286.00,149.00,0.00,19.00
2024,8,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",57.00,13.00,7.79,0.00,0.21,0.00,5.00,1.00,0.00,2794.00,2376.00,0.00,18.00,0.00,400.00
2024,8,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",155.00,56.00,15.45,1.00,19.35,0.00,20.20,0.00,0.00,4084.00,926.00,67.00,1033.00,0.00,2058.00
2024,8,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",5.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,168.00,71.00,0.00,0.00,0.00,97.00
2024,8,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53.00,18.00,12.57,1.00,0.46,0.00,3.97,1.00,0.00,1056.00,775.00,100.00,13.00,0.00,168.00
2024,8,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53.00,26.00,8.61,0.00,4.26,0.00,13.13,0.00,0.00,1224.00,456.00,0.00,112.00,0.00,656.00
2024,8,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5668.00,1111.00,434.48,45.93,355.52,1.00,274.07,19.00,32.00,114902.00,56427.00,6648.00,23199.00,18.00,28610.00
2024,8,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2172.00,329.00,203.86,37.49,34.21,0.88,52.56,1.00,4.00,30349.00,21850.00,3040.00,1603.00,22.00,3834.00
2024,8,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",62.00,8.00,6.00,2.00,0.00,0.00,0.00,1.00,0.00,596.00,552.00,44.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",57.00,11.00,6.00,0.00,2.00,0.00,3.00,0.00,0.00,2527.00,958.00,0.00,1468.00,0.00,101.00
2024,8,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",80.00,15.00,4.66,2.00,4.39,0.00,3.95,0.00,0.00,1018.00,342.00,190.00,118.00,0.00,368.00
2024,8,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",298.00,52.00,33.07,0.00,9.27,0.00,9.66,0.00,4.00,4017.00,2980.00,0.00,363.00,0.00,674.00
2024,8,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",57.00,6.00,1.00,0.00,2.10,0.00,2.90,0.00,0.00,284.00,120.00,0.00,45.00,0.00,119.00
2024,8,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2336.00,548.00,380.01,100.11,56.32,1.00,10.56,15.00,8.00,50779.00,36813.00,7964.00,5042.00,15.00,945.00
2024,8,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",58.00,4.00,3.00,0.00,0.00,0.00,1.00,3.00,0.00,138.00,119.00,0.00,0.00,0.00,19.00
2024,8,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",48.00,7.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,259.00,153.00,0.00,106.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",133.00,22.00,7.20,1.97,5.10,0.00,7.74,0.00,2.00,1519.00,393.00,317.00,317.00,0.00,492.00
2024,8,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",31.00,4.00,3.65,0.00,0.35,0.00,0.00,0.00,0.00,163.00,147.00,0.00,16.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",62.00,12.00,10.08,1.00,0.92,0.00,0.00,0.00,0.00,729.00,642.00,45.00,42.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",269.00,37.00,14.87,3.80,8.48,0.00,9.85,0.00,0.00,2717.00,1197.00,194.00,484.00,0.00,842.00
2024,8,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",54.00,7.00,4.32,1.93,0.75,0.00,0.00,0.00,1.00,316.00,198.00,99.00,19.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",196.00,28.00,13.77,4.75,3.54,0.00,5.95,0.00,0.00,1328.00,697.00,172.00,92.00,0.00,367.00
2024,8,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",268.00,81.00,43.28,5.06,11.76,0.00,20.90,1.00,0.00,8411.00,5193.00,447.00,704.00,0.00,2067.00
2024,8,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",570.00,129.00,56.02,3.86,29.01,0.94,39.16,2.00,0.00,7212.00,3130.00,327.00,884.00,32.00,2839.00
2024,8,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31.00,4.00,3.98,0.00,0.02,0.00,0.00,0.00,0.00,487.00,484.00,0.00,3.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",230.00,31.00,17.19,0.17,7.64,1.00,5.00,0.00,1.00,1743.00,1106.00,24.00,308.00,22.00,283.00
2024,8,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",146.00,20.00,12.53,2.00,2.32,0.00,3.15,0.00,1.00,950.00,600.00,110.00,98.00,0.00,142.00
2024,8,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",87.00,34.00,14.41,2.00,6.64,0.00,10.95,0.00,0.00,3837.00,1182.00,962.00,601.00,0.00,1092.00
2024,8,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",53.00,20.00,5.50,0.92,2.21,0.00,11.38,1.00,0.00,1935.00,788.00,56.00,221.00,0.00,870.00
2024,8,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",234.00,46.00,27.05,11.88,3.14,0.00,3.93,1.00,0.00,2361.00,1518.00,468.00,174.00,0.00,201.00
2024,8,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",247.00,88.00,38.29,11.45,20.61,0.00,17.65,2.00,0.00,7786.00,3799.00,1390.00,1187.00,0.00,1410.00
2024,8,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",64.00,10.00,2.80,1.00,0.69,0.00,5.51,0.00,0.00,694.00,120.00,42.00,33.00,0.00,499.00
2024,8,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",539.00,94.00,44.53,4.50,23.33,0.00,21.65,0.00,0.00,4793.00,2000.00,179.00,1241.00,0.00,1373.00
2024,8,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",93.00,19.00,11.65,4.00,3.35,0.00,0.00,0.00,0.00,1222.00,880.00,156.00,186.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",236.00,35.00,18.00,1.00,5.87,0.00,10.13,1.00,2.00,1557.00,621.00,34.00,140.00,0.00,762.00
2024,8,OO,SkyWest Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",11.00,2.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00,37.00,15.00,0.00,11.00,0.00,11.00
2024,8,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",297.00,102.00,55.00,11.82,16.64,1.00,17.54,0.00,0.00,7546.00,4586.00,768.00,865.00,25.00,1302.00
2024,8,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",62.00,7.00,2.06,1.70,1.23,0.00,2.00,0.00,2.00,223.00,78.00,46.00,26.00,0.00,73.00
2024,8,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,31.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",170.00,41.00,23.11,5.18,9.72,0.00,3.00,0.00,1.00,2983.00,1816.00,317.00,621.00,0.00,229.00
2024,8,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",93.00,28.00,9.26,0.78,14.83,0.00,3.14,1.00,0.00,1701.00,707.00,28.00,782.00,0.00,184.00
2024,8,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",107.00,26.00,12.03,2.00,7.72,0.00,4.24,0.00,0.00,1477.00,751.00,133.00,209.00,0.00,384.00
2024,8,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",122.00,16.00,5.90,6.48,3.63,0.00,0.00,0.00,0.00,838.00,292.00,448.00,98.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",67.00,15.00,5.43,2.00,4.57,0.00,3.00,0.00,0.00,1058.00,274.00,192.00,279.00,0.00,313.00
2024,8,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",103.00,25.00,11.32,1.88,5.11,0.00,6.70,0.00,1.00,1430.00,568.00,139.00,441.00,0.00,282.00
2024,8,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54.00,12.00,8.86,1.00,2.14,0.00,0.00,0.00,0.00,626.00,503.00,72.00,51.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",124.00,19.00,5.82,0.00,5.38,0.00,7.80,0.00,0.00,2091.00,330.00,0.00,326.00,0.00,1435.00
2024,8,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",62.00,18.00,4.22,0.00,11.83,0.00,1.95,0.00,0.00,2441.00,181.00,0.00,1319.00,0.00,941.00
2024,8,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",52.00,6.00,4.90,0.28,0.81,0.00,0.00,0.00,0.00,368.00,320.00,9.00,39.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",89.00,24.00,17.68,2.42,3.90,0.00,0.00,5.00,2.00,1710.00,1049.00,199.00,462.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",181.00,61.00,34.24,3.37,10.77,0.00,12.63,0.00,0.00,4665.00,2723.00,410.00,617.00,0.00,915.00
2024,8,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53.00,12.00,5.54,0.00,2.89,0.00,3.57,0.00,0.00,2738.00,1617.00,0.00,101.00,0.00,1020.00
2024,8,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",288.00,93.00,63.00,13.30,16.70,0.00,0.00,6.00,2.00,7291.00,4328.00,1150.00,1813.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1262.00,201.00,85.52,14.79,55.11,0.00,45.58,5.00,3.00,18692.00,9090.00,2306.00,3071.00,0.00,4225.00
2024,8,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",294.00,87.00,37.92,9.45,17.80,0.00,21.83,2.00,1.00,6000.00,3048.00,552.00,838.00,0.00,1562.00
2024,8,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",265.00,46.00,25.07,3.02,10.41,0.00,7.50,0.00,1.00,3028.00,1795.00,127.00,681.00,0.00,425.00
2024,8,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",62.00,12.00,8.73,3.00,0.27,0.00,0.00,3.00,0.00,1127.00,844.00,277.00,6.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",37.00,9.00,5.46,1.75,0.79,0.00,1.00,0.00,1.00,650.00,363.00,71.00,34.00,0.00,182.00
2024,8,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",62.00,7.00,3.00,3.92,0.08,0.00,0.00,0.00,1.00,408.00,289.00,117.00,2.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",152.00,16.00,9.38,0.00,4.63,0.00,1.99,0.00,2.00,698.00,407.00,0.00,103.00,0.00,188.00
2024,8,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",48.00,4.00,3.00,0.86,0.14,0.00,0.00,0.00,0.00,196.00,153.00,37.00,6.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",310.00,85.00,46.65,15.20,23.15,0.00,0.00,22.00,1.00,7738.00,3718.00,1921.00,2099.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",54.00,17.00,8.12,0.00,1.92,0.00,6.96,1.00,0.00,1797.00,1024.00,0.00,68.00,0.00,705.00
2024,8,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",58.00,5.00,3.00,0.00,0.00,0.00,2.00,1.00,0.00,176.00,71.00,0.00,0.00,0.00,105.00
2024,8,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",62.00,19.00,7.87,1.00,4.17,0.00,5.96,1.00,0.00,1726.00,1075.00,127.00,213.00,0.00,311.00
2024,8,OO,SkyWest Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",31.00,5.00,2.00,2.76,0.24,0.00,0.00,0.00,2.00,235.00,97.00,133.00,5.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",61.00,15.00,11.65,2.00,1.35,0.00,0.00,0.00,0.00,1049.00,875.00,122.00,52.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53.00,14.00,9.60,0.00,3.68,0.00,0.71,0.00,0.00,773.00,564.00,0.00,140.00,0.00,69.00
2024,8,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",140.00,28.00,12.00,3.97,9.64,0.00,2.39,0.00,0.00,1716.00,657.00,184.00,718.00,0.00,157.00
2024,8,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",92.00,7.00,4.11,1.00,0.89,0.00,1.00,0.00,0.00,280.00,125.00,36.00,24.00,0.00,95.00
2024,8,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3168.00,376.00,193.27,35.90,74.73,1.76,70.34,0.00,3.00,30659.00,18895.00,2154.00,2827.00,546.00,6237.00
2024,8,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",87.00,20.00,10.48,1.00,5.57,0.00,2.96,0.00,0.00,1946.00,1414.00,133.00,267.00,0.00,132.00
2024,8,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",54.00,16.00,5.54,1.96,3.87,0.00,4.62,0.00,0.00,837.00,336.00,45.00,126.00,0.00,330.00
2024,8,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53.00,19.00,10.78,0.00,1.58,0.00,6.63,1.00,2.00,1470.00,869.00,0.00,93.00,0.00,508.00
2024,8,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",87.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,514.00,462.00,52.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",175.00,54.00,19.59,1.98,18.97,0.00,13.46,1.00,1.00,3180.00,1092.00,66.00,1090.00,0.00,932.00
2024,8,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",194.00,30.00,20.24,6.00,1.85,0.00,1.91,0.00,0.00,2749.00,1969.00,575.00,94.00,0.00,111.00
2024,8,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",317.00,48.00,20.62,6.53,20.85,0.00,0.00,24.00,7.00,3520.00,1712.00,508.00,1300.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",67.00,5.00,3.00,0.96,1.04,0.00,0.00,0.00,0.00,127.00,64.00,34.00,29.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",164.00,53.00,17.66,5.69,14.26,0.00,15.39,0.00,0.00,3464.00,1042.00,544.00,602.00,0.00,1276.00
2024,8,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",180.00,62.00,22.98,0.91,15.21,0.00,22.90,2.00,0.00,5418.00,2107.00,52.00,784.00,0.00,2475.00
2024,8,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",93.00,16.00,9.92,3.34,1.74,0.00,1.00,0.00,0.00,673.00,412.00,90.00,43.00,0.00,128.00
2024,8,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",307.00,57.00,32.24,4.47,7.91,0.00,12.38,1.00,0.00,4245.00,2784.00,445.00,309.00,0.00,707.00
2024,8,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",194.00,56.00,31.24,3.86,7.55,0.00,13.35,1.00,0.00,3845.00,2017.00,114.00,450.00,0.00,1264.00
2024,8,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",25.00,2.00,1.93,0.00,0.07,0.00,0.00,0.00,0.00,99.00,94.00,0.00,5.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",53.00,20.00,3.53,0.00,2.92,0.00,13.56,1.00,0.00,1463.00,199.00,0.00,120.00,0.00,1144.00
2024,8,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",84.00,26.00,18.86,0.53,5.61,0.00,1.00,1.00,0.00,2164.00,1568.00,16.00,182.00,0.00,398.00
2024,8,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",170.00,37.00,21.98,7.87,7.15,0.00,0.00,0.00,0.00,2076.00,1291.00,420.00,365.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",53.00,15.00,6.64,1.00,1.43,0.00,5.93,0.00,0.00,1250.00,923.00,37.00,33.00,0.00,257.00
2024,8,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",73.00,18.00,7.66,0.00,4.34,0.00,6.00,1.00,0.00,1115.00,619.00,0.00,107.00,0.00,389.00
2024,8,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",90.00,21.00,12.85,5.21,2.94,0.00,0.00,0.00,0.00,1666.00,979.00,536.00,151.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",248.00,40.00,22.56,2.93,7.56,1.00,5.95,1.00,1.00,2496.00,1490.00,216.00,430.00,32.00,328.00
2024,8,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",23.00,5.00,3.64,1.00,0.36,0.00,0.00,0.00,0.00,528.00,377.00,141.00,10.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",464.00,131.00,67.57,8.76,31.83,0.00,22.84,10.00,2.00,10511.00,5720.00,902.00,2239.00,0.00,1650.00
2024,8,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad Cities International",145.00,56.00,19.09,4.13,13.11,0.00,19.67,1.00,0.00,4025.00,1447.00,490.00,494.00,0.00,1594.00
2024,8,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",51.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,290.00,218.00,0.00,0.00,0.00,72.00
2024,8,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",186.00,38.00,15.00,13.53,6.77,1.00,1.71,2.00,1.00,2196.00,925.00,951.00,236.00,25.00,59.00
2024,8,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Marquette Sawyer Regional",31.00,5.00,3.49,0.00,1.51,0.00,0.00,0.00,0.00,261.00,199.00,0.00,62.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",321.00,52.00,17.19,2.38,20.35,0.00,12.08,0.00,2.00,3169.00,1087.00,228.00,1083.00,0.00,771.00
2024,8,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",204.00,38.00,23.99,1.97,5.77,0.00,6.27,1.00,0.00,2404.00,1583.00,184.00,230.00,0.00,407.00
2024,8,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",126.00,20.00,14.14,1.02,2.05,0.00,2.78,0.00,0.00,1056.00,840.00,24.00,111.00,0.00,81.00
2024,8,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1957.00,527.00,294.85,102.11,127.43,1.05,1.55,8.00,2.00,37914.00,23587.00,7189.00,7057.00,27.00,54.00
2024,8,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",61.00,10.00,5.56,0.00,3.44,0.00,1.00,0.00,0.00,497.00,196.00,0.00,213.00,0.00,88.00
2024,8,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",93.00,18.00,3.13,0.37,3.50,0.00,11.00,0.00,0.00,683.00,226.00,7.00,70.00,0.00,380.00
2024,8,OO,SkyWest Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",81.00,7.00,2.38,0.00,2.41,1.52,0.69,0.00,0.00,260.00,88.00,0.00,90.00,48.00,34.00
2024,8,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",626.00,150.00,73.48,20.47,29.34,0.00,26.70,5.00,0.00,9365.00,4503.00,1799.00,1442.00,0.00,1621.00
2024,8,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",354.00,74.00,48.89,8.37,12.08,0.00,4.65,3.00,2.00,4574.00,2998.00,710.00,632.00,0.00,234.00
2024,8,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",312.00,39.00,14.78,2.00,6.02,0.00,16.21,0.00,0.00,1795.00,643.00,143.00,259.00,0.00,750.00
2024,8,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4583.00,1198.00,384.15,54.90,425.78,0.00,333.17,27.00,21.00,106247.00,43862.00,7226.00,26647.00,0.00,28512.00
2024,8,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",58.00,20.00,12.07,3.44,4.49,0.00,0.00,0.00,0.00,2962.00,1110.00,891.00,961.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",39.00,17.00,7.79,0.00,4.27,0.00,4.94,0.00,0.00,1006.00,289.00,0.00,140.00,0.00,577.00
2024,8,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",850.00,152.00,63.47,6.91,34.71,0.89,46.03,0.00,0.00,8890.00,3834.00,458.00,1717.00,48.00,2833.00
2024,8,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1972.00,287.00,178.10,21.51,43.06,0.57,43.76,2.00,1.00,20244.00,12613.00,2507.00,2229.00,29.00,2866.00
2024,8,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",93.00,31.00,11.37,2.00,6.23,0.00,11.40,0.00,0.00,2826.00,697.00,353.00,428.00,0.00,1348.00
2024,8,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",53.00,10.00,4.93,0.00,2.20,0.00,2.86,0.00,0.00,524.00,170.00,0.00,129.00,0.00,225.00
2024,8,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",62.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,78.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",21.00,2.00,0.00,0.98,0.02,0.00,1.00,0.00,0.00,119.00,0.00,59.00,1.00,0.00,59.00
